Role1,State,Year,Type,Perc
Farmer,Wisconsin,2019,POST,99.14897133
Farmer,Wisconsin,2019,POST,14.28071604
Farmer,Wisconsin,2019,POST,50.1062252
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,42.85726531
Farmer,Wisconsin,2019,POST,24.05098809
Farmer,Wisconsin,2019,POST,99.96501225
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,100
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,35.72279115
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,99.88280418
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,8.333847254
Farmer,Wisconsin,2019,POST,43.37767496
Decision influencer,Wisconsin,2019,POST,75.00153753
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,99.96501222
Decision influencer,Wisconsin,2019,POST,4.999485053
Decision influencer,Wisconsin,2019,POST,99.55531957
Decision influencer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,30.00135606
Decision influencer,Wisconsin,2019,POST,81.24664856
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,11.53825962
Decision influencer,Wisconsin,2019,POST,26.31684215
Farmer,Wisconsin,2019,POST,100
Decision influencer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,43.47705107
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,99.30486594
Farmer,Wisconsin,2019,POST,99.96501225
Decision influencer,Wisconsin,2019,POST,75.02006788
Decision influencer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,99.86504724
Decision influencer,Wisconsin,2019,POST,60.00271212
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,27.76805896
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,48.58299595
Farmer,Wisconsin,2019,POST,99.78901754
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,0
Farmer,Wisconsin,2019,POST,98.68421053
Farmer,Wisconsin,2019,POST,99.96501222
Decision influencer,Wisconsin,2019,POST,50.00308353
Decision influencer,Wisconsin,2019,POST,31.24871099
Decision influencer,Wisconsin,2019,POST,25.00668929
Farmer,Wisconsin,2019,POST,19.99300245
Decision influencer,Wisconsin,2019,POST,24.99896879
Decision influencer,Wisconsin,2019,POST,0
Decision influencer,Wisconsin,2019,POST,33.33264446
Decision influencer,Wisconsin,2019,POST,68.18857505
Farmer,Wisconsin,2019,POST,33.0496571
Decision influencer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,80.00988386
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,49.99938225
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,49.98764517
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,22.88135593
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,20
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,80.35723741
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,59.99960464
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,47.49996911
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,50
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,20.00019768
Decision influencer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,30.00037065
Farmer,Nebraska,2019,POST,50.0618047
Farmer,Nebraska,2019,POST,9.985170539
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,19.99604626
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,20.00019768
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,33.33305878
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,19.99980232
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,16.66666667
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,97.14769839
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,50
Decision influencer,Nebraska,2019,POST,59.99802313
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,92.85537788
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,24.99382258
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,76.92263828
Farmer,Nebraska,2019,POST,33.31960461
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
,Nebraska,2019,POST,0
,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,59.99802313
Decision influencer,Nebraska,2019,POST,49.99752903
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,87.5
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,50
Farmer,Nebraska,2019,POST,46.14215127
Farmer,Nebraska,2019,POST,66.65568369
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,47.06395349
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,6.672158155
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,42.85512567
Decision influencer,Nebraska,2019,POST,75
Decision influencer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,97.1428168
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,89.99987645
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,95.99703484
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,50
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,83.33299014
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,33.33333333
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,4.000039536
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0.065897858
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,90.00222392
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,81.80592992
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,9.999341065
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Farmer,Nebraska,2019,POST,0
Decision influencer,Nebraska,2019,POST,87.5
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,72.72735441
Decision influencer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,50.00123551
Decision influencer,Nebraska,2019,POST,37.5
Farmer,Nebraska,2019,POST,100
Decision influencer,Nebraska,2019,POST,80.00197682
Farmer,Nebraska,2019,POST,100
Farmer,Nebraska,2019,POST,46.14215127
Decision influencer,Nebraska,2019,POST,0
